Site_no,DateTime,Value
66401,1406,52.480
66401,1407,56.276
66401,1408,48.263
66401,1409,36.808
66401,1410,36.108
66401,1411,36.459
66401,1424,36.039
66401,1413,36.433
66401,1414,37.014
66401,1415,36.541
66401,1416,36.970
66401,1417,36.639
66401,1418,39.084
66401,1419,49.145
66401,1420,44.625
66401,1421,37.421
66401,1422,36.536
66401,1423,36.278
66401,1500,36.500
66401,1501,36.423
66401,1502,36.599
66401,1503,36.892
66401,1504,36.742
66401,1505,36.717
66401,1506,43.723
66401,1507,67.090
66401,1508,74.576
66401,1509,57.937
66401,1510,40.001
66401,1511,38.509
66401,1524,39.429
66401,1513,39.982
66401,1514,40.847
66401,1515,41.770
66401,1516,43.670
66401,1517,45.632
66401,1518,47.286
66401,1519,51.905
66401,1520,59.623
66401,1521,57.488
66401,1522,52.140
66401,1523,52.404
66401,1600,52.443
66401,1601,52.789
66401,1602,52.795
66401,1603,52.916
66401,1604,52.825
66401,1605,52.777
66401,1606,52.948
66401,1607,53.208
66401,1608,60.352
66401,1609,64.508
66401,1610,55.315
66401,1611,50.835
66401,1624,50.023
66401,1613,49.570
66401,1614,49.083
66401,1615,49.208
66401,1616,48.193
66401,1617,48.039
66401,1618,47.363
66401,1619,46.927
66401,1620,48.789
66401,1621,55.668
66401,1622,52.339
66401,1623,46.204
66401,1700,45.449
66401,1701,45.199
66401,1702,45.033
66401,1703,45.222
66401,1704,44.801
66401,1705,44.574
66401,1706,44.905
66401,1707,44.734
66401,1708,45.017
66401,1709,50.254
66401,1710,50.108
66401,1711,43.179
66401,1724,39.571
66401,1713,38.603
66401,1714,38.449
66401,1715,37.159
66401,1716,36.984
66401,1717,36.433
66401,1718,36.043
66401,1719,35.696
66401,1720,35.209
66401,1721,36.265
66401,1722,41.545
66401,1723,39.377
66401,1800,34.194
66401,1801,33.860
66401,1802,33.714
66401,1803,33.607
66401,1804,33.453
66401,1805,33.083
66401,1806,33.310
66401,1807,33.314
66401,1808,33.061
66401,1809,33.683
66401,1810,37.993
66401,1811,37.299
66401,1824,33.854
66401,1813,32.095
66401,1814,31.960
66401,1815,31.908
66401,1816,31.583
66401,1817,31.551
66401,1818,31.585
66401,1819,31.479
66401,1820,31.457
66401,1821,31.325
66401,1822,33.021
66401,1823,41.486
66401,1900,36.071
66401,1901,31.926
66401,1902,31.654
66401,1903,31.768
66401,1904,31.851
66401,1905,32.164
66401,1906,32.270
66401,1907,32.437
66401,1908,32.810
66401,1909,33.498
66401,1910,35.306
66401,1911,40.062
66401,1924,42.414
66401,1913,40.195
66401,1914,41.749
66401,1915,50.051
66401,1916,62.161
66401,1917,74.095
66401,1918,84.395
66401,1919,97.951
66401,1920,111.074
66401,1921,121.398
66401,1922,135.585
66401,1923,149.061
66401,2000,158.479
66401,2001,159.863
66401,2002,159.831
66401,2003,157.102
66401,2004,156.786
66401,2005,152.990
66401,2006,150.064
66401,2007,147.512
66401,2008,144.452
66401,2009,141.085
66401,2010,140.720
66401,2011,141.669
66401,2024,147.086
66401,2013,157.444
66401,2014,164.475
66401,2015,168.860
66401,2016,174.584
66401,2017,192.293
66401,2018,263.221
66401,2019,364.263
66401,2020,416.986
66401,2021,421.145
66401,2022,405.224
66401,2023,385.581
66401,2100,372.292
66401,2101,370.194
66401,2102,363.839
66401,2103,355.424
66401,2104,343.105
66401,2105,320.829
66401,2106,301.748
66401,2107,286.017
66401,2108,263.871
66401,2109,250.089
66401,2110,236.298
66401,2111,221.254
66401,2124,203.568
66401,2113,196.050
66401,2114,184.668
66401,2115,174.019
66401,2116,167.190
66401,2117,158.958
66401,2118,152.487
66401,2119,147.511
66401,2120,140.905
66401,2121,136.733
66401,2122,132.092
66401,2123,127.789
66401,2200,123.817
66401,2201,122.639
66401,2202,122.626
66401,2203,120.296
66401,2204,113.254
66401,2205,108.813
66401,2206,107.657
66401,2207,104.729
66401,2208,102.469
66401,2209,101.138
66401,2210,99.897
66401,2211,96.648
66401,2224,95.831
66401,2213,95.144
66401,2214,97.352
66401,2215,95.179
66401,2216,92.249
66401,2217,89.801
66401,2218,89.220
66401,2219,88.066
66401,2220,88.643
66401,2221,89.902
66401,2222,97.791
66401,2223,120.557
66401,2300,139.363
66401,2301,146.410
66401,2302,154.663
66401,2303,160.058
66401,2304,153.261
66401,2305,145.733
66401,2306,138.062
66401,2307,134.490
66401,2308,129.376
66401,2309,125.894
66401,2310,122.027
66401,2311,119.033
66401,2324,115.647
66401,2313,113.286
66401,2314,112.629
66401,2315,114.147
66401,2316,115.969
66401,2317,110.459
66401,2318,107.706
66401,2319,106.467
66401,2320,105.561
66401,2321,108.572
66401,2322,107.611
66401,2323,107.011
66401,2400,107.810
66401,2401,110.684
66401,2402,117.748
66401,2403,129.926
66401,2404,138.232
66401,2405,139.697
66401,2406,138.060
66401,2407,138.684
66401,2408,137.803
66401,2409,135.481
66401,2410,134.547
66401,2411,132.487
66401,2424,129.089
66401,2413,126.920
66401,2414,126.150
66401,2415,125.150
66401,2416,125.731
66401,2417,122.743
66401,2418,118.198
66401,2419,114.954
66401,2420,113.883
66401,2421,111.982
66401,2422,110.497
66401,2423,108.710
66401,2500,106.573
66401,2501,104.708
66401,2502,103.843
66401,2503,102.862
66401,2504,103.206
66401,2505,104.233
66401,2506,100.294
66401,2507,95.606
66401,2508,93.047
66401,2509,92.187
66401,2510,90.340
66401,2511,88.556
66401,2524,86.977
66401,2513,85.592
66401,2514,84.433
66401,2515,83.489
66401,2516,83.216
66401,2517,84.901
66401,2518,83.931
66401,2519,80.520
66401,2520,77.514
66401,2521,76.072
66401,2522,75.638
66401,2523,75.464
66401,2600,74.729
66401,2601,73.326
66401,2602,73.090
66401,2603,72.042
66401,2604,71.767
66401,2605,75.062
66401,2606,74.492
66401,2607,70.175
66401,2608,68.945
66401,2609,68.178
66401,2610,67.966
66401,2611,66.948
66401,2624,65.882
66401,2613,64.985
66401,2614,64.959
66401,2615,64.063
66401,2616,63.524
66401,2617,64.062
66401,2618,65.222
66401,2619,63.512
66401,2620,62.301
66401,2621,61.901
66401,2622,60.671
66401,2623,61.067
66401,2700,59.414
66401,2701,58.373
66401,2702,58.951
66401,2703,58.931
66401,2704,58.898
66401,2705,64.114
66401,2706,73.000
66401,2707,63.599
66401,2708,57.673
66401,2709,56.035
66401,2710,55.500
66401,2711,54.472
66401,2724,52.691
66401,2713,53.298
66401,2714,53.836
66401,2715,53.351
66401,2716,52.195
66401,2717,52.790
66401,2718,55.631
66401,2719,56.844
66401,2720,56.413
66401,2721,74.981
66401,2722,487.311
66401,2723,495.532
66401,2800,463.326
66401,2801,424.884
66401,2802,392.844
66401,2803,363.912
66401,2804,333.832
66401,2805,311.943
66401,2806,288.377
66401,2807,267.019
66401,2808,252.450
66401,2809,234.720
66401,2810,221.049
66401,2811,208.694
66401,2824,198.791
66401,2813,186.573
66401,2814,179.591
66401,2815,171.630
66401,2816,162.137
66401,2817,155.386
66401,2818,150.334
66401,2819,146.417
66401,2820,140.369
66401,2821,136.083
66401,2822,131.749
66401,2823,129.350
66401,2900,124.274
66401,2901,120.168
66401,2902,116.432
66401,2903,113.648
66401,2904,111.300
66401,2905,107.973
66401,2906,106.350
66401,2907,105.921
66401,2908,105.963
66401,2909,100.054
66401,2910,96.784
66401,2911,94.831
66401,2924,92.342
66401,2913,91.035
66401,2914,89.834
66401,2915,88.548
66401,2916,85.667
66401,2917,84.594
66401,2918,83.374
66401,2919,83.738
66401,2920,83.618
66401,2921,81.557
66401,2922,78.720
66401,2923,77.513
66401,3000,77.350
66401,3001,76.253
66401,3002,75.051
66401,3003,73.743
66401,3004,72.811
66401,3005,72.550
66401,3006,71.214
66401,3007,71.509
66401,3008,71.519
66401,3009,70.310
66401,3010,67.795
66401,3011,66.541
66401,3024,66.236
66401,3013,64.682
66401,3014,64.501
66401,3015,63.747
66401,3016,63.228
66401,3017,62.733
66401,3018,62.733
66401,3019,65.270
66401,3020,65.835
66401,3021,63.402
66401,3022,60.852
66401,3023,59.280
