Site_no,DateTime,Value
65909,1406,0.274
65909,1407,0.274
65909,1408,0.263
65909,1409,0.250
65909,1410,0.260
65909,1411,0.252
65909,1424,0.246
65909,1413,0.248
65909,1414,0.242
65909,1415,0.247
65909,1416,0.240
65909,1417,0.244
65909,1418,0.242
65909,1419,0.236
65909,1420,0.247
65909,1421,0.233
65909,1422,0.239
65909,1423,0.238
65909,1500,0.241
65909,1501,0.257
65909,1502,0.262
65909,1503,0.263
65909,1504,0.260
65909,1505,0.264
65909,1506,0.268
65909,1507,0.267
65909,1508,0.263
65909,1509,0.260
65909,1510,0.259
65909,1511,0.262
65909,1524,0.260
65909,1513,0.261
65909,1514,0.263
65909,1515,0.268
65909,1516,0.268
65909,1517,0.268
65909,1518,0.267
65909,1519,0.268
65909,1520,0.268
65909,1521,0.268
65909,1522,0.269
65909,1523,0.268
65909,1600,0.268
65909,1601,0.268
65909,1602,0.267
65909,1603,0.271
65909,1604,0.271
65909,1605,0.271
65909,1606,0.272
65909,1607,0.272
65909,1608,0.274
65909,1609,0.273
65909,1610,0.268
65909,1611,0.267
65909,1624,0.266
65909,1613,0.265
65909,1614,0.270
65909,1615,0.266
65909,1616,0.263
65909,1617,0.261
65909,1618,0.255
65909,1619,0.256
65909,1620,0.258
65909,1621,0.261
65909,1622,0.263
65909,1623,0.265
65909,1700,0.266
65909,1701,0.266
65909,1702,0.268
65909,1703,0.268
65909,1704,0.268
65909,1705,0.269
65909,1706,0.271
65909,1707,0.270
65909,1708,0.274
65909,1709,0.270
65909,1710,0.272
65909,1711,0.271
65909,1724,0.266
65909,1713,0.263
65909,1714,0.263
65909,1715,0.257
65909,1716,0.253
65909,1717,0.246
65909,1718,0.248
65909,1719,0.248
65909,1720,0.249
65909,1721,0.253
65909,1722,0.255
65909,1723,0.259
65909,1800,0.261
65909,1801,0.263
65909,1802,0.264
65909,1803,0.265
65909,1804,0.264
65909,1805,0.265
65909,1806,0.266
65909,1807,0.270
65909,1808,0.277
65909,1809,0.277
65909,1810,0.277
65909,1811,0.275
65909,1824,0.272
65909,1813,0.280
65909,1814,0.278
65909,1815,0.271
65909,1816,0.272
65909,1817,0.278
65909,1818,0.274
65909,1819,0.270
65909,1820,0.268
65909,1821,0.269
65909,1822,0.272
65909,1823,0.274
65909,1900,0.276
65909,1901,0.277
65909,1902,0.279
65909,1903,0.277
65909,1904,0.280
65909,1905,0.280
65909,1906,0.280
65909,1907,0.278
65909,1908,0.272
65909,1909,0.263
65909,1910,0.270
65909,1911,0.266
65909,1924,0.262
65909,1913,0.247
65909,1914,0.257
65909,1915,0.252
65909,1916,0.253
65909,1917,0.249
65909,1918,0.241
65909,1919,0.246
65909,1920,0.246
65909,1921,0.249
65909,1922,0.243
65909,1923,0.256
65909,2000,0.250
65909,2001,0.247
65909,2002,0.253
65909,2003,0.254
65909,2004,0.251
65909,2005,0.255
65909,2006,0.256
65909,2007,0.242
65909,2008,0.239
65909,2009,0.237
65909,2010,0.236
65909,2011,0.231
65909,2024,0.226
65909,2013,0.231
