Site_no,DateTime,Value
65909,6/01/2024 6:00:00 AM,0.454
65909,6/01/2024 7:00:00 AM,0.454
65909,6/01/2024 8:00:00 AM,0.456
65909,6/01/2024 9:00:00 AM,0.456
65909,6/01/2024 10:00:00 AM,0.455
65909,6/01/2024 11:00:00 AM,0.452
65909,6/01/2024 12:00:00 PM,0.449
65909,6/01/2024 1:00:00 PM,0.442
65909,6/01/2024 2:00:00 PM,0.439
65909,6/01/2024 3:00:00 PM,0.442
65909,6/01/2024 4:00:00 PM,0.451
65909,6/01/2024 5:00:00 PM,0.447
65909,6/01/2024 6:00:00 PM,0.453
65909,6/01/2024 7:00:00 PM,0.460
65909,6/01/2024 8:00:00 PM,0.464
65909,6/01/2024 9:00:00 PM,0.464
65909,6/01/2024 10:00:00 PM,0.464
65909,6/01/2024 11:00:00 PM,0.464
65909,7/01/2024 12:00:00 AM,0.464
65909,7/01/2024 1:00:00 AM,0.462
65909,7/01/2024 2:00:00 AM,0.460
65909,7/01/2024 3:00:00 AM,0.460
65909,7/01/2024 4:00:00 AM,0.460
65909,7/01/2024 5:00:00 AM,0.458
65909,7/01/2024 6:00:00 AM,0.457
65909,7/01/2024 7:00:00 AM,0.460
65909,7/01/2024 8:00:00 AM,0.460
65909,7/01/2024 9:00:00 AM,0.441
65909,7/01/2024 10:00:00 AM,0.436
65909,7/01/2024 11:00:00 AM,0.427
65909,7/01/2024 12:00:00 PM,0.423
65909,7/01/2024 1:00:00 PM,0.425
65909,7/01/2024 2:00:00 PM,0.438
65909,7/01/2024 3:00:00 PM,0.423
65909,7/01/2024 4:00:00 PM,0.403
65909,7/01/2024 5:00:00 PM,0.412
65909,7/01/2024 6:00:00 PM,0.414
65909,7/01/2024 7:00:00 PM,0.418
65909,7/01/2024 8:00:00 PM,0.419
65909,7/01/2024 9:00:00 PM,0.425
65909,7/01/2024 10:00:00 PM,0.424
65909,7/01/2024 11:00:00 PM,0.424
65909,8/01/2024 12:00:00 AM,0.424
65909,8/01/2024 1:00:00 AM,0.427
65909,8/01/2024 2:00:00 AM,0.431
65909,8/01/2024 3:00:00 AM,0.433
65909,8/01/2024 4:00:00 AM,0.437
65909,8/01/2024 5:00:00 AM,0.440
65909,8/01/2024 6:00:00 AM,0.444
65909,8/01/2024 7:00:00 AM,0.444
65909,8/01/2024 8:00:00 AM,0.440
65909,8/01/2024 9:00:00 AM,0.448
65909,8/01/2024 10:00:00 AM,0.447
65909,8/01/2024 11:00:00 AM,0.443
65909,8/01/2024 12:00:00 PM,0.429
65909,8/01/2024 1:00:00 PM,0.418
65909,8/01/2024 2:00:00 PM,0.424
65909,8/01/2024 3:00:00 PM,0.424
